,Unnamed: 0,Community Area Mentioned,Day and Time,Number of Times Liked,Number of Times Retweeted,Tweet Content,Tweet Latitude,Tweet Longitude,sentiment,Compound
86,86,englewood,2016-03-10 04:52:17,0.0,1.0,RT @its_lil_g: South side englewood  Chicago Illinois 💯 https://t.co/LO1g7rzoZ4,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
87,87,englewood,2016-03-10 04:51:33,2.0,1.0,South side englewood  Chicago Illinois 💯 https://t.co/LO1g7rzoZ4,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
88,88,englewood,2016-03-10 02:30:13,0.0,5.0,RT @jeansvaljeans: insufficient social services and discriminatory hiring practices are failing englewood's senior citizens https://t.co/MV…,0.0,0.0,"{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.5106}",-0.5106
89,89,englewood,2016-03-10 01:14:52,0.0,5.0,RT @jeansvaljeans: insufficient social services and discriminatory hiring practices are failing englewood's senior citizens https://t.co/MV…,0.0,0.0,"{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.5106}",-0.5106
90,90,englewood,2016-03-10 00:18:28,0.0,0.0,For Updates &amp; more... Visit LouDGangUSA https://t.co/hnxEHWg41j #LouDGangUSA #Chicago #music #Englewood #rap #hiphop #greencrack #RT,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
91,91,englewood,2016-03-10 00:18:08,0.0,10.0,RT @ByYourLogic: Chicago neighborhoods like Englewood have poverty rates over 40%. Clinton surrogates will say how irrelevant that is durin…,0.0,0.0,"{'neg': 0.139, 'neu': 0.756, 'pos': 0.105, 'compound': -0.2023}",-0.2023
92,92,englewood,2016-03-10 00:17:44,0.0,10.0,RT @ByYourLogic: Chicago neighborhoods like Englewood have poverty rates over 40%. Clinton surrogates will say how irrelevant that is durin…,0.0,0.0,"{'neg': 0.139, 'neu': 0.756, 'pos': 0.105, 'compound': -0.2023}",-0.2023
93,93,englewood,2016-03-09 23:50:35,0.0,10.0,RT @ByYourLogic: Chicago neighborhoods like Englewood have poverty rates over 40%. Clinton surrogates will say how irrelevant that is durin…,0.0,0.0,"{'neg': 0.139, 'neu': 0.756, 'pos': 0.105, 'compound': -0.2023}",-0.2023
94,94,englewood,2016-03-09 23:38:15,0.0,10.0,RT @ByYourLogic: Chicago neighborhoods like Englewood have poverty rates over 40%. Clinton surrogates will say how irrelevant that is durin…,0.0,0.0,"{'neg': 0.139, 'neu': 0.756, 'pos': 0.105, 'compound': -0.2023}",-0.2023
95,95,englewood,2016-03-09 23:29:26,0.0,10.0,RT @ByYourLogic: Chicago neighborhoods like Englewood have poverty rates over 40%. Clinton surrogates will say how irrelevant that is durin…,0.0,0.0,"{'neg': 0.139, 'neu': 0.756, 'pos': 0.105, 'compound': -0.2023}",-0.2023
96,96,englewood,2016-03-09 23:25:42,0.0,10.0,RT @ByYourLogic: Chicago neighborhoods like Englewood have poverty rates over 40%. Clinton surrogates will say how irrelevant that is durin…,0.0,0.0,"{'neg': 0.139, 'neu': 0.756, 'pos': 0.105, 'compound': -0.2023}",-0.2023
97,97,englewood,2016-03-09 23:24:50,0.0,10.0,RT @ByYourLogic: Chicago neighborhoods like Englewood have poverty rates over 40%. Clinton surrogates will say how irrelevant that is durin…,0.0,0.0,"{'neg': 0.139, 'neu': 0.756, 'pos': 0.105, 'compound': -0.2023}",-0.2023
98,98,englewood,2016-03-09 23:23:41,0.0,10.0,RT @ByYourLogic: Chicago neighborhoods like Englewood have poverty rates over 40%. Clinton surrogates will say how irrelevant that is durin…,0.0,0.0,"{'neg': 0.139, 'neu': 0.756, 'pos': 0.105, 'compound': -0.2023}",-0.2023
99,99,englewood,2016-03-09 23:21:31,0.0,10.0,RT @ByYourLogic: Chicago neighborhoods like Englewood have poverty rates over 40%. Clinton surrogates will say how irrelevant that is durin…,0.0,0.0,"{'neg': 0.139, 'neu': 0.756, 'pos': 0.105, 'compound': -0.2023}",-0.2023
100,100,englewood,2016-03-09 23:18:48,0.0,10.0,RT @ByYourLogic: Chicago neighborhoods like Englewood have poverty rates over 40%. Clinton surrogates will say how irrelevant that is durin…,0.0,0.0,"{'neg': 0.139, 'neu': 0.756, 'pos': 0.105, 'compound': -0.2023}",-0.2023
101,101,englewood,2016-03-09 23:17:24,46.0,10.0,Chicago neighborhoods like Englewood have poverty rates over 40%. Clinton surrogates will say how irrelevant that is during the IL primary,0.0,0.0,"{'neg': 0.133, 'neu': 0.766, 'pos': 0.101, 'compound': -0.2023}",-0.2023
102,102,englewood,2016-03-09 23:08:16,0.0,239.0,RT @thickred3x: Part 1 of some Chicago Southside Englewood shit @kingLongLeg Loft! My camara man the shit... https://t.co/NfVtFqcdZL,0.0,0.0,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.5983}",-0.5983
103,103,englewood,2016-03-09 22:19:01,0.0,0.0,South side Chicago raised Englewood 59th Carpenter 💯🅿️😈 y'all know Qua,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
104,104,englewood,2016-03-09 22:02:29,0.0,2.0,"Police: Cab drivers targeted in West Englewood armed robberies
https://t.co/khLDUct99V",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
105,105,englewood,2016-03-09 21:30:55,0.0,1.0,RT @DJT_RELL: Growin up in Englewood/Chicago had its ups &amp; downs...But if I could it All over again-I SWEAR I would,0.0,0.0,"{'neg': 0.097, 'neu': 0.903, 'pos': 0.0, 'compound': -0.2342}",-0.2342
106,106,englewood,2016-03-09 21:25:40,0.0,1.0,Growin up in Englewood/Chicago had its ups &amp; downs...But if I could it All over again-I SWEAR I would,0.0,0.0,"{'neg': 0.108, 'neu': 0.892, 'pos': 0.0, 'compound': -0.2342}",-0.2342
107,107,englewood,2016-03-09 21:06:00,3.0,5.0,insufficient social services and discriminatory hiring practices are failing englewood's senior citizens https://t.co/MVPSVwlIST,0.0,0.0,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.5106}",-0.5106
108,108,englewood,2016-03-09 20:06:25,0.0,0.0,chicagonewsnow: Man shot in Englewood neighborhood https://t.co/6RcIBO8JHz #chicago,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
109,109,englewood,2016-03-09 20:04:21,0.0,0.0,chicagonewsnow: Man shot in Englewood neighborhood https://t.co/j7yOLBN9uF #chicago,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
110,110,englewood,2016-03-09 19:45:32,0.0,1.0,"RT @CSTbreaking: Man wounded in Englewood shooting, crash https://t.co/ajvh22Jd3w",0.0,0.0,"{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.4019}",-0.4019
111,111,englewood,2016-03-09 18:56:14,0.0,2.0,RT @chicagonewsnow: Man shot in Englewood neighborhood https://t.co/6zCpnc45YN #chicago,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
112,112,englewood,2016-03-09 18:39:51,0.0,0.0,“@chicagonewsnow: Man shot in Englewood neighborhood https://t.co/TXb1Sh7xPa #chicago” damn,0.0,0.0,"{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.4019}",-0.4019
113,113,englewood,2016-03-09 18:39:32,0.0,2.0,RT @chicagonewsnow: Man shot in Englewood neighborhood https://t.co/6zCpnc45YN #chicago,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
114,114,englewood,2016-03-09 18:38:42,0.0,2.0,Man shot in Englewood neighborhood https://t.co/6zCpnc45YN #chicago,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
115,115,englewood,2016-03-09 18:14:00,0.0,0.0,Man shot in Englewood neighborhood https://t.co/nBE5vWLSKn,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
116,116,englewood,2016-03-09 18:03:16,0.0,0.0,"Man wounded in Englewood shooting, crash https://t.co/Q66H76Os1W #Chiraq",0.0,0.0,"{'neg': 0.278, 'neu': 0.722, 'pos': 0.0, 'compound': -0.4019}",-0.4019
117,117,englewood,2016-03-09 17:45:08,1.0,1.0,"Man wounded in Englewood shooting, crash https://t.co/ajvh22Jd3w",0.0,0.0,"{'neg': 0.31, 'neu': 0.69, 'pos': 0.0, 'compound': -0.4019}",-0.4019
118,118,englewood,2016-03-09 17:42:23,0.0,0.0,Man shot in Englewood neighborhood https://t.co/10YjU8GnW4 #chicago,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
119,119,englewood,2016-03-09 17:35:32,0.0,1.0,"RT @drocthekid: I like Chicago women, just not the ones from Englewood or the 100s",0.0,0.0,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}",0.3612
120,120,englewood,2016-03-09 17:33:21,0.0,1.0,"I like Chicago women, just not the ones from Englewood or the 100s",0.0,0.0,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}",0.3612
121,121,englewood,2016-03-09 17:22:07,0.0,0.0,"Man shot in Englewood neighborhood: A 22-year-old man was shot in the Englewood neighborhood Wednesday morning,… https://t.co/9SA719urjo",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
122,122,englewood,2016-03-09 17:14:05,0.0,0.0,"Man shot in Englewood neighborhood: A 22-year-old man was shot in the Englewood neighborhood Wednesday morning,… https://t.co/puVI0alaFH",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
123,123,englewood,2016-03-09 16:54:06,0.0,0.0,Man shot in Englewood neighborhood: A 22-year-old man was shot in the Englewood neighborhood… https://t.co/wQkBiwNZLK #Chicago #News,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
124,124,englewood,2016-03-09 16:53:13,0.0,2.0,"RT @haniainabox: Live tweeting from the @iGrowChi account about the work they do in the Englewood neighborhood of Chicago, check it out!",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
125,125,englewood,2016-03-09 16:53:01,2.0,2.0,"Live tweeting from the @iGrowChi account about the work they do in the Englewood neighborhood of Chicago, check it out!",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
126,126,englewood,2016-03-09 16:49:52,0.0,2.0,RT @ChicagoBreaking: Man shot in Englewood neighborhood https://t.co/mdoXbCaloi,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
127,127,englewood,2016-03-09 16:47:22,0.0,2.0,RT @ChicagoBreaking: Man shot in Englewood neighborhood https://t.co/mdoXbCaloi,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
128,128,englewood,2016-03-09 16:45:02,0.0,2.0,Man shot in Englewood neighborhood https://t.co/mdoXbCaloi,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
129,129,englewood,2016-03-09 16:42:26,0.0,1.0,RT @WoImaging: Saw Black Coffee. Definite must see. Inspiration. http://t.co/Q2oi5HqSTO,0.0,0.0,"{'neg': 0.0, 'neu': 0.593, 'pos': 0.407, 'compound': 0.6705}",0.6705
130,130,englewood,2016-03-09 16:42:24,0.0,1.0,RT @WoImaging: Englewood Filmmaker Mark Harris' 'Black Coffee' Aims to Inspire  via @DNAinfoCHI http://t.co/WJSG5BBnHi,0.0,0.0,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.5719}",0.5719
131,131,englewood,2016-03-09 15:46:03,0.0,0.0,Step IT Up America Program to Train and Employ Minority Women in Chicago via @DNAinfoCHI https://t.co/ZUpe7nhCg1,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
132,132,englewood,2016-03-09 13:29:37,0.0,0.0,"@TommyThornton speaking of which, you'll likely appreciate this article. It's from Jan 16 but the story is relevant. https://t.co/ABTQwPOrdj",0.0,0.0,"{'neg': 0.0, 'neu': 0.907, 'pos': 0.093, 'compound': 0.2144}",0.2144
133,133,englewood,2016-03-09 09:09:05,0.0,2.0,RT @shermanedwards: Bernie Sanders got arrested in Englewood while wearing a hoodie!?!? #thuglife https://t.co/mxsiOdrvuy,0.0,0.0,"{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.6179}",-0.6179
134,134,englewood,2016-03-09 08:48:36,0.0,0.0,2 men shot in car in West Englewood.. Related Articles: https://t.co/uIiFbPrROi,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
135,135,englewood,2016-03-09 04:21:42,0.0,0.0,Many don't make it out of where I'm from: Englewood Chicago ❗,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
136,136,englewood,2016-03-09 02:58:13,0.0,0.0,2 men shot in car in West Englewood - Chicago Sun-Times How sad is this very sad I'm SgtFrozen  https://t.co/8SUodQVll2,0.0,0.0,"{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.7351}",-0.7351
137,137,englewood,2016-03-09 01:55:21,1.0,0.0,Chicago 1963: Bernie arrested for protesting racial segregation in Englewood public schools(source: Chicago Tribune) https://t.co/XcUQbarRpT,0.0,0.0,"{'neg': 0.312, 'neu': 0.688, 'pos': 0.0, 'compound': -0.7096}",-0.7096
138,138,englewood,2016-03-09 01:02:50,0.0,6.0,"RT @PDX_For_Bernie: #BernieSanders arrest. I grew up on the Southside of Chicago, Englewood is no punk. This man cares. #SCPrimary https://…",0.0,0.0,"{'neg': 0.187, 'neu': 0.691, 'pos': 0.122, 'compound': -0.1531}",-0.1531
139,139,englewood,2016-03-09 00:52:18,0.0,2.0,RT @CSTbreaking: 2 men shot in car in West Englewood https://t.co/JPapd1Tzvq,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
140,140,englewood,2016-03-09 00:23:30,0.0,0.0,For Updates &amp; more... Visit LouDGangUSA https://t.co/h7xgmhnYQW #LouDGangUSA #Chicago #music #Englewood #rap #hiphop #greencrack #RT,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
141,141,englewood,2016-03-08 23:44:57,0.0,2.0,RT @CSTbreaking: 2 men shot in car in West Englewood https://t.co/JPapd1Tzvq,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
142,142,englewood,2016-03-08 23:43:28,0.0,2.0,2 men shot in car in West Englewood https://t.co/JPapd1Tzvq,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
143,143,englewood,2016-03-08 23:09:30,0.0,4.0,"RT @LoudGangUSA: For Updates &amp; more...
Visit @LouDGangUSA https://t.co/zeI9Xl9Cyg
#LouDGangUSA #Chicago #music #Englewood #rap #hiphop #gre…",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
144,144,englewood,2016-03-08 21:59:36,0.0,0.0,South Side Mural Called 'Mother Englewood' by Residents via @DNAinfoCHI https://t.co/3tccy8sv9e,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
145,145,englewood,2016-03-08 21:48:02,0.0,0.0,"@writingtoatee I saw that but Chicago also has englewood and pilsen, im sure he would be welcome with open arms 😊",-87.6638541,41.9043757,"{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.7876}",0.7876
146,146,englewood,2016-03-08 18:16:00,0.0,0.0,Englewood Development Focus Group - Let Your Voice Be Heard - March 19th! on Mar 19 https://t.co/FpXHtEQ1kF via @everyblock,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
147,147,englewood,2016-03-08 17:17:02,0.0,0.0,"Please help Flint Water Crisis Victims

https://t.co/1tk1bgKNHP",0.0,0.0,"{'neg': 0.444, 'neu': 0.208, 'pos': 0.347, 'compound': -0.34}",-0.34
148,148,englewood,2016-03-08 16:58:06,0.0,0.0,PNC Bank Presents Teamwork Englewood with #CommunityDevelopment Grant https://t.co/cfoprclCxa,0.0,0.0,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}",0.3612
149,149,englewood,2016-03-08 16:51:16,0.0,0.0,@CWLScorpio Chicago!? Not in englewood or Garfield park it isn't or lawdale everyone I know from there goon means thugs. funny conception,0.0,0.0,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.4926}",0.4926
150,150,englewood,2016-03-08 16:09:15,0.0,0.0,#GreatinEnglewood - Congrats @tmwkenglewood - PNC Bank Presents Teamwork Englewood with Community Development Grant https://t.co/XaEh22HSxl,0.0,0.0,"{'neg': 0.0, 'neu': 0.651, 'pos': 0.349, 'compound': 0.7096}",0.7096
151,151,englewood,2016-03-08 12:04:20,0.0,2.0,RT @kskrecordsinc: Nice story Barbershop in the Library serves many purposes #chicago @WindyCityLIVE @ChiDailyNews #englewood  @val_warner,0.0,0.0,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.4215}",0.4215
152,152,englewood,2016-03-08 12:04:10,0.0,1.0,RT @NetworkSensei: Those young people look like they know what their doing! 󾰀 #WeAreMURAL #FoodJustice #Englewood #Chicago https://t.co/WMi…,0.0,0.0,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.4199}",0.4199
153,153,englewood,2016-03-08 12:04:07,0.0,1.0,RT @NetworkSensei: Congratulations to our young #CookingMatters graduates! #WeAreMURAL #FoodJustice #Englewood #Chicago https://t.co/9d5yaE…,0.0,0.0,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.636}",0.636
154,154,englewood,2016-03-08 12:03:56,0.0,1.0,"RT @DrumBeatJourney: Barbershop at the Englewood Library. 
#chicago
#southsidechicago
#englewood
#blackyouth
#empowerment
#safehaven https:…",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
155,155,englewood,2016-03-08 12:03:47,0.0,1.0,"RT @oscarthinks: “I think arts and culture is going to be a part of the thread of community development,” #chicago #englewood #equity https…",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
156,156,englewood,2016-03-08 12:03:42,0.0,4.0,RT @ChicagoReporter: Video:106-year-old #Englewood man recounts moving to Chicago during the Great Migration. https://t.co/1PqavOJfY7 #Blac…,0.0,0.0,"{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.6249}",0.6249
157,157,englewood,2016-03-08 12:03:29,0.0,3.0,RT @MBMHMC: Lunch in Englewood at #DreamCafe  #englewood #city #Chicago #eatlocal #NoFranchisesThisIsChicago  @DreamCafeGrille https://t.co…,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
158,158,englewood,2016-03-08 12:03:25,0.0,10.0,RT @Food_Tank: Cafe hopes to build up Chicago's #Englewood with healthier food: https://t.co/mUCSG3dmuL @chicagotribune https://t.co/8Wok4E…,0.0,0.0,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4215}",0.4215
159,159,englewood,2016-03-08 12:03:10,0.0,1.0,RT @rodneydunigan: Chicago stand up.. DRose.. knees lookin good tonight.. 👴🏾 #southside #englewood #iusetohoop #handleswascrazythough https…,0.0,0.0,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4404}",0.4404
160,160,englewood,2016-03-08 05:26:45,0.0,1.0,"RT @MrsGirlsLikeMe: This was a profile on my son almost 4 years ago: ""Some Englewood Parents Succeeding, Despite Atmosphere Of Violence htt…",0.0,0.0,"{'neg': 0.162, 'neu': 0.711, 'pos': 0.126, 'compound': -0.2263}",-0.2263
161,161,englewood,2016-03-08 04:57:00,0.0,0.0,"Englewood, Chicago 📍",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
162,162,englewood,2016-03-08 04:52:50,2.0,1.0,"This was a profile on my son almost 4 years ago: ""Some Englewood Parents Succeeding, Despite Atmosphere Of Violence https://t.co/PKA77LoIRx""",0.0,0.0,"{'neg': 0.176, 'neu': 0.687, 'pos': 0.137, 'compound': -0.2263}",-0.2263
163,163,englewood,2016-03-08 02:51:25,0.0,0.0,#GreatinEnglewood Alert - Englewood Groups Unite to Help Flint Water Crisis Victims via @DNAinfoCHI https://t.co/w8GnVHwOtB,0.0,0.0,"{'neg': 0.3, 'neu': 0.469, 'pos': 0.23, 'compound': -0.3612}",-0.3612
164,164,englewood,2016-03-08 00:25:57,0.0,2.0,RT @mina_bloom_: should abandoned bldgs be demolished or rehabbed? powerful quote in @AndreaVWatson12 story: https://t.co/9LgveAXJTt https:…,0.0,0.0,"{'neg': 0.152, 'neu': 0.707, 'pos': 0.141, 'compound': -0.0516}",-0.0516
165,165,englewood,2016-03-08 00:20:05,0.0,0.0,For Updates &amp; more... Visit LouDGangUSA https://t.co/mxSwQnpmg4 #LouDGangUSA #Chicago #music #Englewood #rap #hiphop #greencrack #RT,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
166,166,englewood,2016-03-07 21:46:44,1.0,0.0,Step IT Up America Program to Train and Employ Minority Women in Chicago via @DNAinfoCHI https://t.co/AwcARFkko9,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
167,167,englewood,2016-03-07 21:20:54,0.0,2.0,RT @SCFJobs: We're always thrilled to connect talent to great careers like @StepITUpAmerica @AndreaVWatson12 https://t.co/dnMopZrpDy @DNAin…,0.0,0.0,"{'neg': 0.0, 'neu': 0.494, 'pos': 0.506, 'compound': 0.9062}",0.9062
168,168,englewood,2016-03-07 21:16:19,1.0,2.0,We're always thrilled to connect talent to great careers like @StepITUpAmerica @AndreaVWatson12 https://t.co/dnMopZrpDy @DNAinfoChi,0.0,0.0,"{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.9062}",0.9062
169,169,englewood,2016-03-07 20:15:22,0.0,0.0,"Just posted a video @ Chicago (Englewood neighborhood), Illinois https://t.co/DAkhSfS3SD",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
